OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
b911aaed5f074ca588f8541d4a9cd3aa,Eukaryota,TSAR_Rhizaria_Radiolaria,Acantharea,Acantharea_C,Acantharea_C3,Litholophus,Litholophus_sp.
c4039a76ac5497a770641875bb28f7ca,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
a09ae8d24bdaa74b1f50c36c35efb166,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
130acafcbb907abdbbff0497ad8bcdc8,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
557606619ff81d297925a6f8839ea6fb,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
509f9978f73f25615564606ad7e7f6f6,Eukaryota,TSAR_Alveolata_Dinoflagellata,,,,,
2c0de9286d6cb4de647ff7ef9d2f0988,Eukaryota,Amoebozoa_Evosea_Eumycetozoa,Myxogastria_Fuscisporidia,Stemonitida,Stemonitidae,Stemonitis,Stemonitis_sp.
eea1707fd6ed30ed85c640a1b5d1c378,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,Dino-Group-II-Clade-16_X_sp.
b7e7c8394be0a09b05767c53abb44c91,Eukaryota,TSAR_Telonemia_Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
fcffcc7e4514b0e9fa22f423fbe60797,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Opalozoa_X,MAST-12,MAST-12D,MAST-12D_sp.
b729fa2f401e528944737a270b00e8e8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
49b8ed11a5d6f958b939d5c084df83a4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
6bb39beacb925425c889e412bd977686,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Spumellaria_4b,Spumellaria_4b_X,Spumellaria_4b_X_sp.
4276df4ab0ad82e4ef9979503e312f73,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-32,Dino-Group-II-Clade-32_X,Dino-Group-II-Clade-32_X_sp.
6c42095075d864a4e64dde6c89ee12a0,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
4a82f5b0b23bb3450090bb63fbc68cf8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp.
8e083e3d0c8d3608fee3612befd694cd,Eukaryota,TSAR_Alveolata_Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.
fbd6c0440c55d0d12e6b8046665d80ef,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Spumellaria_6,Spumellaria_6_X,Spumellaria_6_X_sp.
490c525c25917c6ee89775d9adee5499,Eukaryota,TSAR_Stramenopiles_Gyrista,Dictyochophyceae,Dictyochophyceae_X,Florenciellales,Pseudochattonella,Pseudochattonella_verruculosa
f4a6a0e5b2fd34fe9961bae191255d04,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
3511a89ebab82d0941e5e728401c8532,Eukaryota,TSAR_Alveolata_Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,TIN_01,Tintinnopsis_01,Tintinnopsis_buetschlii
4898c0842632923d96ae0035488dd4fb,Eukaryota,Obazoa_Opisthokonta_Choanoflagellata,Choanoflagellatea,Choanoflagellatea_X,Choanoflagellatea_XX,Choanoflagellatea_XXX,Choanoflagellatea_XXX_sp.
87efaf53efb132992d21ae313a83c5bd,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Ichthyodinium,Ichthyodinium_sp.
e4eb30aca233c523e111c0cd5617847e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
37158af4144e1c3a022de07118d33486,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,,,
d9957aa91cdadd5aa9d4f5f9e27a5c7f,Eukaryota,Obazoa_Opisthokonta_Fungi,Chytridiomycota,Spizellomycetales,Spizellomycetales_X,Spizellomycetales_XX,Spizellomycetales_XX_sp.
40280648e966b168118aeb09f500b03b,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-30,Dino-Group-II-Clade-30_X,Dino-Group-II-Clade-30_X_sp.
86a8ff33b4fdefa34a02605d6ba8efec,Eukaryota,Obazoa_Opisthokonta_Fungi,Chytridiomycota,Spizellomycetales,Spizellomycetales_X,Spizellomycetales_XX,Spizellomycetales_XX_sp.
f5e9b29802a522ae5046ea36adc51681,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-C,RAD-C_X,RAD-C_Xa,RAD-C_Xa_X,RAD-C_Xa_X_sp.
62233c8813968b78c32db5ee495e06dd,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,,,
71048e9804cf87134322d3f68dfd6413,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_sp.
74cca2b403c8824bcdd41f15665cd5c3,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
58af61e8319aad5fa6f00b46119da46e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
3d16751841f1c9115752911e304690d7,Eukaryota,Archaeplastida_Prasinodermophyta_Prasinodermophyta_X,Prasinodermophyceae,Prasinodermales,Prasinodermaceae,Prasinoderma,Prasinoderma_coloniale
26d32123be9d594c8acb21e201657886,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
f3f3faee4472da3a0fb27783b8aed4f4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
500c61dd5e9097a1ee507305f0da8812,Eukaryota,TSAR_Alveolata_Ciliophora,Prostomatea_1,Prostomatea_1_X,Colepidae,Tiarina,
3f73b60bc34dd9a952c21f9ca7b2bf7d,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,,
8c711df75b84f7b81de3006c4459f476,Eukaryota,TSAR_Stramenopiles_Gyrista,Mediophyceae,Mediophyceae_X,Mediophyceae_XX,Mediophyceae_XXX,Mediophyceae_XXX_sp.
0697bc5535f999aa33f9b92cd632d13a,Eukaryota,TSAR_Alveolata_Dinoflagellata,,,,,
d5823f80e2b2c4c16e59c01d6d233f91,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
166f9b85a1029cdb257488ce75bd21d5,Eukaryota,Archaeplastida_Streptophyta_Streptophyta_X,Streptophyta_XX,Streptophyta_XXX,Streptophyta_XXXX,Streptophyta_XXXXX,Streptophyta_XXXXX_sp.
b693644d48140c7bc4c9368871e629d9,Eukaryota,TSAR_Stramenopiles_Gyrista,Bacillariophyceae,Fragilariales,Fragilariaceae,,
d72962dbbff487c7a3cfcf7cc3990a2f,Eukaryota,TSAR_Rhizaria_Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_sp.
46094f15dd5a121e20ab80e4e8d182f1,Eukaryota,Obazoa_Opisthokonta_Choanoflagellata,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_E,Stephanoecidae_Group_E_X,Stephanoecidae_Group_E_X_sp.
c076d4ba3551edf0f6d9802620ab4a89,Eukaryota,Obazoa_Opisthokonta_Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,
fdd7ecc389bb386455066385c02a762c,Eukaryota,__,,,,,
b7e99abc1496cf2d542dfc38680994bf,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
c1309170bddd591b247bf7db1ae48601,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
c2ff9466a4ab28f823d04d94018dd91c,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
6998ae7a2fe265d0b987d5e9531a1690,Eukaryota,TSAR_Alveolata_Dinoflagellata,Noctilucophyceae,Noctilucales,Noctilucaceae,Noctiluca,Noctiluca_scintillans
dd76da68aeffae437d28976a96bf20ec,Eukaryota,Obazoa_Opisthokonta_Fungi,Mucoromycota,Mucoromycotina,Mucorales,Mucor,
39ec3bff7463c78dd1f4fbe2650645fe,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,Dino-Group-II-Clade-21_X_sp.
e5646b99c858308d30d21f8e056e6a01,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,Dino-Group-II-Clade-5_X_sp.
ec2a149365e5ad661ff1696a49ef2e56,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
e5847ad080ed124b22019ce7e22be8a7,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
080b8f962fcc93698af8eeff1df6f620,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,Dino-Group-II-Clade-3_X_sp.
6cbe2bc580307344455b391430d9707d,Eukaryota,TSAR_Alveolata_Ciliophora,Spirotrichea,Oligotrichida,Strombidiidae,Strombidiidae_X,Strombidiidae_X_sp.
b2d95d68c866d88f934501bcc2af528b,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp.
cacfd379a192945248ea8e1956571d7b,Eukaryota,TSAR_Stramenopiles_Stramenopiles_X,Stramenopiles_XX,Stramenopiles_XXX,Stramenopiles_XXXX,Stramenopiles_XXXXX,Stramenopiles_XXXXX_sp.
b86fc9d0414ab7252ac50fbae809cee4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
f5683efa806983f12d675de1a4ee6bbc,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrophacaceae,Fragilidium,Fragilidium_mexicanum
9438c9063b1b7b8580390b925a0594df,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
0c546009d3217c894663a4158fed158f,Eukaryota,Obazoa_Opisthokonta_Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,
509af6669dac40ff2ed632c434604e3d,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,Dino-Group-II-Clade-20_X_sp.
d878700a887a3abc76ed779752e4128e,Eukaryota,Archaeplastida_Chlorophyta_Chlorophyta_X,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,Ostreococcus_clade_B
6da7e23d3d4c09cdac330705efeba5d7,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
b72e4734b55c8de090ded6303fcb752f,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Prymnesiaceae,Prymnesiaceae_X,Prymnesiaceae_X_sp.
2a89535c4135f80448d1aa8ed48f5047,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-23,Dino-Group-II-Clade-23_X,Dino-Group-II-Clade-23_X_sp.
5ee8b1fd34dce6df684986bf39744293,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
6369e2472754a16b3bbad0dbb5bb2156,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-9,Dino-Group-II-Clade-9_X,Dino-Group-II-Clade-9_X_sp.
06567cd5db7f189b55ebb3c2deef2561,Eukaryota,TSAR_Stramenopiles_Gyrista,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,MOCH-2_XXX_sp.
d2189f0f064b687dd8f0f8d5391853b9,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,Lepidodinium_sp.
3e2565145c885b20aa60302d069ebc89,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
5dbacdb11451dbd8c909e4eb0a91305f,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
e199417fad2d088587b8fc2a48aeb47e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II_XX,Dino-Group-II_XX_sp.
f4f3cbe88d1365d6ad858cb03d2b0ab4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
202b8776ef71c23e49bb3f9060d927fc,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3K,MAST-3K_sp.
fc37cefb342ee25384fafc0b7cf3a692,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Suessiales,Symbiodiniaceae,Symbiodinium,
c1bd96c4f2787dc4d7e330c3c782e28a,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
2821856019291ece8a12840d6c9bfcc1,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3E,MAST-3E_sp.
7b9b8f13e99547ee9a1375e7418b336d,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,
d1e3c4e20a70b337e73d9d42abd718fa,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,,
2e6faacfa860b53b5346c1a9be1d917b,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
ee091bc515fc9ff003e701c5b2f66076,Eukaryota,Archaeplastida_Chlorophyta_Chlorophyta_X,Chlorophyceae,Sphaeropleales,Sphaeropleales_X,,
757d8a607bbc9fec8b7d99d77f029e96,Eukaryota,TSAR_Alveolata_Ciliophora,CONThreeP,CONThreeP_X,Discotrichidae,NASSO_1,NASSO_1_sp.
42a4d5ee3afe6e8ebea5c6ae316f4b33,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
60fa578f9e898266d1ed30d5653f3899,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
5c6dd2b593bc6ab23373ac2f14bc3890,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
43e2ae8b30fd4cc7593cee04051ab8f4,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_scutellum
7a0444d538322e6007792bb1ec237f29,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,Gonyaulax_polygramma
2f796dfd2594560a16e5a8e496c437bb,Eukaryota,TSAR_Alveolata_Dinoflagellata,,,,,
560ffa270cd30e59e74f8441788a318b,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_divergens
15916139ad10df990de977a60c0e1cf5,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
505275fa0bfcc139921fcef9fa0ea3e8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,Dino-Group-II-Clade-6_X_sp.
26beaa3500147ee4bfaba793321b18ec,Eukaryota,Archaeplastida_Streptophyta_Streptophyta_X,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cucumis,Cucumis_sativus
88a9d06ff621354663cb6191e3925fc6,Eukaryota,Obazoa_Opisthokonta_Fungi,Basidiomycota,Pucciniomycotina,Cystobasidiomycetes,,
53d79407ae4c38d82385b584f2228a72,Eukaryota,TSAR_Alveolata_Ciliophora,Spirotrichea,Choreotrichida,Choreotrichida_X,Choreotrichida_XX,Choreotrichida_XX_sp.
00f138b6c30485044d330ca67cba7b88,Eukaryota,TSAR_Stramenopiles_Gyrista,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,
89c12449498e9ec57ec707bfea31e096,Eukaryota,TSAR_Telonemia_Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-1,Telonemia-Group-1_X,Telonemia-Group-1_X_sp.
8fd55b301e43a1babd375afb7d2794ab,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,Dino-Group-II-Clade-21_X_sp.
cd06e1a886c6b9555215b39bd8bec00f,Eukaryota,TSAR_Alveolata_Ciliophora,CONThreeP,CONThreeP_X,Discotrichidae,NASSO_1,NASSO_1_sp.
38852556f6f7a89d003f46184e0f2f2e,Eukaryota,TSAR_Rhizaria_Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,,
9adfd75388d21d1c1218e50078e056f0,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
519226a650d710d7524f6171a964d268,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
7ed3b10cf7ed9bde0713674fbbc9e8b1,Eukaryota,TSAR_Alveolata_Ciliophora,Spirotrichea,Choreotrichida-Tintinnina,TIN_02,,
ecee9e6b2270e928352ba0b5ea85bc74,Eukaryota,TSAR_Telonemia_Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
896658621634b179b96d70eae7849578,Eukaryota,TSAR_Alveolata_Dinoflagellata,,,,,
b544456d4716febbef2df3a69414be0b,Eukaryota,Obazoa_Opisthokonta_Choanoflagellata,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_E,Stephanoecidae_Group_E_X,Stephanoecidae_Group_E_X_sp.
cc150714679ab6a1ce26477e5f068ef9,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
a489551196752b82d023df2c4db05805,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp.
054318f5e1246ec26c1925225efb257d,Eukaryota,TSAR_Alveolata_Ciliophora,CONThreeP,CONThreeP_X,Discotrichidae,NASSO_1,NASSO_1_sp.
8388cd893d295169c6e7d48d728a437d,Eukaryota,TSAR_Stramenopiles_Gyrista,Chrysophyceae,Ochromonadales,Ochromonadaceae,Spumella,Spumella_sp.
93ae69503c53377af326a6c6d6e96c06,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gonyaulacales,Pyrophacaceae,Fragilidium,Fragilidium_sp.
ccdc0d985c151fdd4cc1261394e7905c,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-17,Dino-Group-II-Clade-17_X,Dino-Group-II-Clade-17_X_sp.
1c96c7fa5d1a07847f16eb2a58759135,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
70d1c0d62659760ccb8d048516480111,Eukaryota,TSAR_Stramenopiles_Gyrista,Mediophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
61d6a9a48740c1d721964a67606da6fd,Eukaryota,TSAR_Rhizaria_Radiolaria,Acantharea,Acantharea_F,Acantharea_F2,Amphibelone,Amphibelone_heteracanthum
3f422669805ab7d70fbcea33e4291eba,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,,,
55b58ddef86bfa593544dd1be17987f4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp.
a8cd616f669f6686b68f328958dd17db,Eukaryota,TSAR_Stramenopiles_Bigyra,Opalozoa,Nanomonadea,MAST-3,MAST-3I,MAST-3I_sp.
c0ba298c17b80725070a0f8fc498decf,Eukaryota,TSAR_Alveolata_Dinoflagellata,,,,,
24dbdaac816f61ac30d216a3124885d4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp.
c531d31fc01677f52aae2945e6920a52,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
c8d554af60417cdc634b3e6a428758d1,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
205c60708160c9848be9ca5f4c408b79,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,,,,
6e895fe4b1cae05c01e7e07e9fbe6594,Eukaryota,TSAR_Rhizaria_Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVb,RAD-B_X_Group-IVb_X,RAD-B_X_Group-IVb_X_sp.
0894a733a099c96f6eaf4fd5a5d89927,Eukaryota,Haptista_Haptophyta_Haptophyta_X,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina_sp.
ca90f53c9ca16864b9be29ed5cb31f09,Eukaryota,Excavata_Discoba_Euglenozoa,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.
d27ccf346b117cbf13c56577339318d4,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,Dino-Group-II-Clade-21_X_sp.
adbe5df7774c066a12554c467480c2a2,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp.
5305d4e2011e750e0689e8501f638b3e,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp.
601a067c27627b167c663b4f8fcb7587,Eukaryota,TSAR_Rhizaria_Radiolaria,Polycystinea,Spumellaria,Hexalonchidae,Hexacontium,
bd9af217e86efb43a857b772439ff6a5,Eukaryota,TSAR_Alveolata_Ciliophora,Oligohymenophorea,Apostomatia,,,
88853532924c68fbaba119084fd747cc,Eukaryota,TSAR_Telonemia_Telonemia_X,Telonemia_XX,Telonemia_XXX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp.
d8b53da3d2bf20495d17ea091b63d149,Eukaryota,TSAR_Alveolata_Dinoflagellata,,,,,
f0f85ee9be6c45e0d481dc9238c2b7f8,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp.
67ec70c462c092807c61d0397d418393,Eukaryota,TSAR_Alveolata_Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Margalefidinium,Margalefidinium_fulvescens
5f6f706888025a0ea7302addee852182,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-II,,,
f6389e180d9e0c398be174c6c5aa035d,Eukaryota,TSAR_Alveolata_Dinoflagellata,Syndiniales,Dino-Group-IV,Dino-Group-IV-Hematodinium-Group,Hematodinium,Hematodinium_sp.
df33e3abae119218e3faa6548d75af9d,Eukaryota,Archaeplastida_Chlorophyta_Chlorophyta_X,Prasino-Clade-9,Prasino-Clade-9_X,Prasino-Clade-9_XX,Prasino-Clade-9_XXX,Prasino-Clade-9_XXX_sp.
